"","X","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"16",16,0.1,"ER",1,1,250,3158,1,250,13,43,25.264,13,11.6769957042826,0.642722408779721,0.00204178288050716,0.131450389272437,3,0.00770695902584346,0.099866844207723,0.038123380790866,26.2306222390326,0.421098614565292,0.0712289156626506,3,3,1.96857831325301,1027.89304279048,6,31.8,13.4752487664336,100,7950,-0.0114382524184594
"17",17,0.1,"ER",1,1,250,3178,1,250,12,43,25.424,12,11.0989492489997,0.634235258088978,0.0020482189069594,0.149043772062571,3,0.00740104467931087,0.100414669878082,0.0379670375849126,26.338636449144,0.411298566731234,0.0705863453815261,3,3,1.96221686746988,1031.90264766889,9,32.352,13.4428769152677,91,8088,-0.0398365967950431
"18",18,0.1,"ER",1,1,250,3182,1,250,11,37,25.456,11,10.3359446532149,0.637250619244755,0.00204562483002748,0.137196838280697,3,0.00439167213081066,0.101585845184809,0.0379309034994098,26.3637274027907,0.342729235357934,0.0463614457831325,3,3,1.96488353413655,1030.31983843691,6,32.772,13.6705358417585,76,8193,-0.0158910881559752
"19",19,0.1,"ER",1,1,250,3179,1,250,15,37,25.432,15,13.238140750086,0.642026980971651,0.0020484158374353,0.143024207006483,3,0.00470731172850758,0.101590731289349,0.0379699559817907,26.3366120434686,0.351179818137773,0.0464578313253012,3,3,1.96202409638554,1032.63679068681,6,32.724,13.1564506144737,76,8181,-0.0270482105333897
"20",20,0.1,"ER",1,1,250,3171,1,250,10,38,25.368,10,9.37331114692963,0.636222633580542,0.00204417237818887,0.130060184534612,3,0.0049230684588644,0.102478081388823,0.0380029190995571,26.3137680918741,0.338359305465635,0.0507309236947791,3,3,1.96639357429719,1032.13468504282,2,32.868,13.8013217456775,79,8217,-0.00827477447524229
"21",21,0.1,"ER",1,1,250,3182,1,250,11,39,25.456,11,10.218339457309,0.643418463513256,0.00204886456751812,0.13391994014098,3,0.00557475652613525,0.102007083825266,0.0380432604006527,26.2858648146478,0.360786567710405,0.0543935742971888,3,3,1.96147791164659,1035.08793184359,9,32.832,13.0628606865904,82,8208,-0.0380460746879317
"22",22,0.1,"ER",1,1,250,3170,1,250,13,38,25.36,13,11.6941177820527,0.64414418209288,0.00204369229986498,0.144409686632368,3,0.00457402754522245,0.104375427895687,0.0379008229854352,26.3846513407977,0.354234740889036,0.0507630522088353,3,3,1.9669718875502,1029.59165540646,4,33.54,14.3909972973679,78,8385,0.0123592339064631
"23",23,0.1,"ER",1,1,250,3162,1,250,11,36,25.296,11,10.3304411630625,0.646254371901864,0.00204469589711207,0.134716706253618,3,0.00430414363417518,0.0993955421231583,0.0382940702596626,26.1137035895962,0.318866243581202,0.0429879518072289,3,3,1.96568674698795,1028.85981327763,4,31.572,12.5325606443863,82,7893,-0.031631780753772
"24",24,0.1,"ER",1,1,250,3161,1,250,14,36,25.288,14,12.5962384496304,0.636208544496546,0.00204453733535937,0.133532130608318,3,0.00449047311103144,0.102151217169291,0.0384011801761221,26.0408663331082,0.306301133460623,0.0430200803212851,3,3,1.96555823293173,1031.09399318626,6,32.328,11.6092858553956,66,8082,-0.0171218827590242
"25",25,0.1,"ER",1,1,250,3150,1,250,13,37,25.2,13,11.6208686943162,0.638197839826172,0.00204354600511792,0.133601713277904,3,0.00495834409787983,0.0986884787116307,0.0385056274198484,25.9702299899295,0.336988463158182,0.0473895582329317,3,3,1.96665060240964,1029.55902185599,8,31.032,11.9365363317167,60,7758,-0.0146963121215413
"26",26,0.1,"ER",1,1,250,3153,1,250,12,42,25.224,12,11.1264284135738,0.63550479567629,0.00204380786289232,0.139497228209804,3,0.00667844262730623,0.101064031201484,0.0382503452953809,26.1435548431705,0.412799363785754,0.0673734939759036,2.996,2,1.96658634538153,1029.97799169141,8,32.028,13.2772118087215,90,8007,-0.0102569759083317
"27",27,0.1,"ER",1,1,250,3130,1,250,13,39,25.04,13,11.2395815913836,0.635414442728282,0.00203832696490926,0.13638962324817,3,0.00620747964632813,0.0988285000960246,0.0384857264745415,25.9836591797612,0.377440969496775,0.0560642570281124,3,3,1.97201606425703,1024.15666464688,4,30.876,12.4962895697902,73,7719,-0.00195794798429139
"28",28,0.1,"ER",1,1,250,3131,1,250,12,41,25.048,12,11.0439777618411,0.622168274402963,0.00203902142110807,0.133230393747486,3,0.00629624381529188,0.10218790879011,0.0385688364578781,25.927668341567,0.406488719462216,0.0640642570281125,3,3,1.97111646586345,1025.33768573827,5,31.872,13.1108808547385,84,7968,-0.00794851632693789
"29",29,0.1,"ER",1,1,250,3127,1,250,15,39,25.016,15,13.0859489428475,0.634098602532608,0.00204255052743238,0.144955849938163,3,0.0056548495826934,0.10057674275218,0.0386261908355394,25.88916945649,0.385812102513552,0.0561606425702811,3,3,1.96767871485944,1026.33548667629,8,31.32,12.5224938173521,75,7830,-0.0441666812957942
"30",30,0.1,"ER",1,1,250,3126,1,250,13,43,25.008,13,11.4355973048452,0.640831336971134,0.002039760952591,0.130594422196925,3,0.00689067271720789,0.100957097403264,0.0384991178671637,25.9746211186026,0.447211798420005,0.0722570281124498,2.996,2,1.97050602409639,1024.22741227134,8,31.476,13.3912931012541,89,7869,0.00552031481342027
"31",31,0.1,"ER",1,1,250,3128,1,250,11,42,25.024,11,9.54749480310918,0.628818195734413,0.00203601027379986,0.131743245154728,3,0.00626705380142675,0.101140800857515,0.0383398649134274,26.0825123473447,0.427431556612625,0.0681767068273092,3,3,1.97455421686747,1022.3033070066,2,31.704,14.0755414627601,92,7926,-0.0117470470058317
"32",32,0.1,"ER",1,1,250,3127,1,250,14,43,25.016,14,12.775760221956,0.640006739323005,0.00203938177941236,0.137747108879419,3,0.00742173632892754,0.102003619607491,0.0385760489165053,25.92282071615,0.412235401749976,0.0722248995983936,3,3,1.97092369477912,1023.46821605653,7,31.788,12.7867533111797,94,7947,-0.0292349521407869
"33",33,0.1,"ER",1,1,250,3120,1,250,12,43,24.96,12,11.16718711075,0.625361804112642,0.00203857889515087,0.138878102399737,3,0.00768355685939314,0.101299307554657,0.0388464479719352,25.7423793475907,0.422171814693484,0.0724497991967872,2.996,2,1.97153413654618,1024.84602008552,4,31.248,12.1936556023118,84,7812,-0.00126314238344201
"34",34,0.1,"ER",1,1,250,3119,1,250,11,40,24.952,11,10.2315015212166,0.633600738988539,0.00203873551553388,0.148949272118338,3,0.00619495089767331,0.0988048429166504,0.0388938148214616,25.7110289795539,0.380737469740994,0.060433734939759,3,3,1.97140562248996,1023.79190595011,8,30.456,11.6336335561541,87,7614,-0.0244403788616119
"35",35,0.1,"ER",1,1,250,3117,1,250,13,41,24.936,13,11.7022247079255,0.642172809356774,0.0020361036822701,0.145464413280417,3,0.00724973080754008,0.100124281497592,0.0387482590418032,25.8076110960536,0.426244540214438,0.0645140562248996,3,3,1.97407228915663,1019.77427315338,6,30.936,12.642914106662,86,7734,-0.00522001122167299
"36",36,0.1,"ER",1,1,250,3123,1,250,12,36,24.984,12,11.1583162139172,0.635612984561281,0.00203964884607275,0.137112305189442,3,0.00426921949012835,0.100165263647162,0.0387129289745645,25.831163554094,0.334043313342367,0.0442409638554217,3,3,1.97060240963855,1025.42767537868,2,31.032,12.1267973039631,68,7758,-0.00294836484142626
"37",37,0.1,"ER",1,1,250,3128,1,250,10,42,25.024,10,9.40876027211196,0.636834008179756,0.00203903656321318,0.135891487905626,3,0.00587578491722282,0.10227666705189,0.0385954805816524,25.9097693545856,0.433192231203579,0.0681767068273092,3,3,1.97124497991968,1025.13038131729,4,31.86,13.0347234747906,100,7965,-0.0185769187418193
"38",38,0.1,"ER",1,1,250,3127,1,250,14,36,25.016,14,12.6516318263469,0.630925991399534,0.00204283994594471,0.136442360292035,3,0.00459277091416416,0.0997663340261551,0.0387914855650576,25.7788528960277,0.30448746524595,0.0441124497991968,3,3,1.96732530120482,1027.1372091048,8,30.912,12.1843378299115,69,7728,-0.0209616943301049
"39",39,0.1,"ER",1,1,250,3141,1,250,14,38,25.128,14,12.547630575203,0.635546740303129,0.00204264389887147,0.122844275133665,3,0.00494379549648972,0.0994747711685067,0.0384795188546474,25.987850933828,0.352318325005629,0.0516947791164659,3,3,1.96774297188755,1027.8375609183,8,31.212,11.9567097326364,80,7803,-0.0176354831882946
"40",40,0.1,"ER",1,1,250,3129,1,250,14,43,25.032,14,12.2864204045776,0.638485653631818,0.00204068434530883,0.133953640011926,3,0.00703699157086431,0.100362602021859,0.0385249925645186,25.9571756782374,0.449953077328414,0.0721606425702811,3,3,1.96957429718876,1024.39995510623,7,31.332,13.326520950442,100,7833,-0.017567241079314
"41",41,0.1,"ER",1,1,250,3131,1,250,15,38,25.048,15,13.0211442845129,0.640331302723402,0.00204054343719217,0.13636081259912,3,0.00539885395538169,0.0976007603586016,0.0386206042378558,25.8929144101739,0.335554573217684,0.0520160642570281,3,3,1.9695421686747,1024.81900579582,4,30.396,12.306624069335,73,7599,-0.00725705986765683
"42",42,0.1,"ER",1,1,250,3140,1,250,14,39,25.12,14,12.4394997307509,0.640580057655281,0.00204032591965235,0.134101687695241,3,0.00469046436941499,0.0992538741151712,0.0384832056928165,25.9853611983959,0.388326458504453,0.0557429718875502,3,3,1.96989558232932,1026.71189844573,6,31.128,12.7420979528869,74,7782,-0.0155220892731779
"43",43,0.1,"ER",1,1,250,3147,1,250,14,39,25.176,14,12.7356401837078,0.638892028189565,0.00204213068753051,0.1428701900489,3,0.00577560216950503,0.0977411112664777,0.0384348825908655,26.0180318656069,0.349071887394495,0.0555180722891566,3,3,1.96812851405622,1028.02830305467,2,30.756,12.3977125756501,73,7689,-0.00868762118877851
"44",44,0.1,"ER",1,1,250,3142,1,250,14,42,25.136,14,11.9859505070926,0.63973879304125,0.00204204609371009,0.138901258123346,3,0.00696545506835385,0.0997948025133506,0.03843591733423,26.0173314273789,0.413392855387031,0.0677269076305221,3,3,1.96828915662651,1027.01174350122,8,31.32,13.07814019668,84,7830,0.0175804189628048
"45",45,0.1,"ER",1,1,250,3145,1,250,15,42,25.16,15,12.8577927889589,0.63500749698606,0.00204372714204491,0.136158386011561,3,0.00677423845718061,0.0969293520086194,0.0387352558124322,25.8162745805088,0.414763189810032,0.0676305220883534,3,3,1.96623293172691,1029.7449403133,7,30.228,10.7520436088712,90,7557,0.00529908749093443
"46",46,0.1,"ER",1,1,250,3133,1,250,15,38,25.064,15,13.3214777892441,0.631785611153706,0.00204209043068686,0.133630965691761,3,0.00495783742157787,0.101677878295832,0.0387689733074073,25.7938220873375,0.347641025287375,0.0519518072289157,3,3,1.96793574297189,1028.32432661789,8,31.56,11.9496265337955,86,7890,-0.00803227696383354
"47",47,0.1,"ER",1,1,250,3139,1,250,15,37,25.112,15,12.9985220732761,0.631648341807264,0.00204178630957799,0.142627901800824,3,0.00544633003341758,0.0999833617037615,0.0386221032678648,25.89190943498,0.312343608469532,0.0477429718875502,3,3,1.96835341365462,1025.83786936365,8,31.248,11.7924868873343,67,7812,-0.0389590665965006
"48",48,0.1,"ER",1,1,250,3112,1,250,13,40,24.896,13,11.9419409614145,0.643711556551128,0.00203791882105719,0.139865748970731,3,0.00663457351479876,0.0989511669565669,0.0387890553429949,25.7804679994764,0.365004049711588,0.0606586345381526,3,3,1.97233734939759,1021.47045341883,3,30.492,12.6986202330526,81,7623,-0.0053150066993182
"49",49,0.1,"ER",1,1,250,3100,1,250,13,41,24.8,13,11.6947343716054,0.638411301540518,0.00203661955588752,0.136831165452654,3,0.00655479708633609,0.0976114941926011,0.0389963032138987,25.6434563685409,0.405726247458347,0.0650602409638554,3,3,1.97349397590361,1021.18372041491,4,29.784,12.0007255470083,81,7446,0.00823773710322774
"50",50,0.1,"ER",1,1,250,3073,1,250,11,38,24.584,11,10.1666248596218,0.642800911931752,0.0020324823726625,0.141060530666675,3,0.00624983921885638,0.0966866989310217,0.0392431410825415,25.4821600008181,0.361998515628237,0.0538795180722892,3,3,1.9775421686747,1016.04038278291,4,29.088,12.6903283541026,79,7272,-0.0288105372601608
"51",51,0.1,"ER",1,1,250,3073,1,250,12,39,24.584,12,10.8988246122796,0.627286891338939,0.00202765992909399,0.144505078664526,3,0.00614415063220107,0.0974258061925224,0.0394608556448889,25.3415690982241,0.380547696243427,0.0578955823293173,2.996,2,1.98223293172691,1012.91741357288,5,29.112,11.7485133640414,81,7278,0.01268189713345
"52",52,0.1,"ER",1,1,250,3069,1,250,11,36,24.552,11,10.2550788519242,0.629658321412502,0.00202746393648447,0.137623940133952,3,0.00431147094641468,0.0986532663316583,0.0394978969526546,25.3178036592348,0.333329866338497,0.0459759036144578,3,3,1.98248995983936,1015.85561803202,3,29.448,11.2660102943237,60,7362,-0.031459296957894
"53",53,0.1,"ER",1,1,250,3066,1,250,12,40,24.528,12,11.0853128112909,0.633978306478868,0.00203111809164409,0.134646017661459,3,0.00635520552690802,0.0995340616966581,0.0394270667975535,25.36328672723,0.397667110841284,0.062136546184739,3,3,1.97898795180723,1017.21861297607,6,29.736,11.4657821644478,76,7434,-0.0319391173894065
"54",54,0.1,"ER",1,1,250,3064,1,250,11,38,24.512,11,10.0292707672962,0.63207362590465,0.00202885086089919,0.143245872219458,3,0.00610126260746281,0.0995059420483376,0.0392714989385746,25.463759393654,0.377280203258374,0.0541686746987952,3,3,1.98136546184739,1015.63740239942,5,29.808,12.9879128237786,83,7452,-0.0140133763228921
"55",55,0.1,"ER",1,1,250,3059,1,250,14,41,24.472,14,12.4057184244003,0.637630638456838,0.00203149192549425,0.135520927052911,3,0.00679705661364853,0.0952818213735922,0.0396224829097622,25.2381962603767,0.409808509360946,0.0663775100401606,2.996,2,1.97831325301205,1018.40145414084,3,28.224,11.9596805910257,85,7056,0.00246795927419916
"56",56,0.1,"ER",1,1,250,3068,1,250,13,35,24.544,13,11.8131559054567,0.637637404175138,0.00202719717419121,0.141026243054009,3,0.00388100593292716,0.0979529825683672,0.0392245626075902,25.4942294705536,0.346054606973618,0.0419919678714859,3,3,1.98300401606426,1012.51874292306,0,29.4,12.7320233140959,71,7350,0.00789104570974405
"57",57,0.1,"ER",1,1,250,3061,1,250,11,39,24.488,11,10.1902603035189,0.632547640446457,0.00202972818667286,0.134711481803994,3,0.00641326425080785,0.0958927996566155,0.0394427367217436,25.3532103275361,0.367602389251462,0.058281124497992,3,3,1.98046586345382,1015.49984746689,3,28.596,11.8731914285417,73,7149,-0.0401907519200841
"58",58,0.1,"ER",1,1,250,3046,1,250,13,37,24.368,13,11.6628417422004,0.629666403614421,0.00202692003975576,0.138699602376172,3,0.00500629285028967,0.0955986490903148,0.0397677192690476,25.1460234174991,0.364012461286827,0.0507309236947791,2.996,2,1.98303614457831,1013.52685481052,4,28.08,10.8313838221165,69,7020,0.0106164331964523
"59",59,0.1,"ER",1,1,250,3046,1,250,13,38,24.368,13,11.626990338305,0.631792129996636,0.00202712676002933,0.146579003754642,3,0.00557730482587344,0.0998898723334829,0.0397557696619365,25.1535816940159,0.352679566844007,0.0547469879518072,3,3,1.98287550200803,1014.53920339601,4,29.388,11.7523583893125,69,7347,-0.0233807112381873
"60",60,0.1,"ER",1,1,250,3050,1,250,11,38,24.4,11,10.3449068077369,0.625827853319092,0.00202561655479971,0.135438591776404,3,0.00579252492400738,0.0997493126314087,0.0394319977150104,25.3601150828667,0.38102467698668,0.0546184738955823,3,3,1.98457831325301,1011.81276161077,7,29.604,13.1209688397303,80,7401,-0.00381269916453863
"61",61,0.1,"ER",1,1,250,3057,1,250,14,38,24.456,14,12.4881068628261,0.640455784638077,0.00202820748224391,0.147655402226308,3,0.00513926135096692,0.0941152760983474,0.0393916756542875,25.3860741740535,0.369169126269547,0.0543935742971888,3,3,1.98191164658635,1012.61428304398,3,28.02,12.5779337599895,77,7005,0.00334224784935578
"62",62,0.1,"ER",1,1,250,3047,1,250,11,40,24.376,11,10.1179434493524,0.638806027002262,0.00202911042688268,0.141553416128396,3,0.006971065352945,0.099431125558716,0.0396143318282911,25.2433892949278,0.382537009244617,0.0627469879518072,3,3,1.98101204819277,1015.92212085323,7,29.364,11.4912007544519,74,7341,-0.0200269372086259
"63",63,0.1,"ER",1,1,250,3047,1,250,12,39,24.376,12,10.9470656750349,0.636629507095029,0.00202553907968279,0.142524581254041,3,0.00625035728452403,0.0987058743817332,0.0396052028750499,25.2492078668273,0.387986529830811,0.0587309236947791,3,3,1.98448192771084,1014.74457652322,6,29.136,12.2843446914352,78,7284,0.00122595419958717
"64",64,0.1,"ER",1,1,250,3034,1,250,11,41,24.272,11,10.1358457410486,0.636675746524384,0.00202396061386251,0.132509269804879,3,0.0067217405567126,0.0929326503923278,0.0396408810389198,25.2264827065319,0.425512913985277,0.0671807228915663,3,3,1.98637751004016,1011.73577158559,5,27.288,11.5399191912144,74,6822,-0.00296137042698348
"65",65,0.1,"ER",1,1,250,3046,1,250,13,37,24.368,13,11.5382863023619,0.621884153094702,0.00202480938342438,0.139065193838922,3,0.00458066064229001,0.0997870233460396,0.039583076606915,25.263321745569,0.387783241899516,0.0507309236947791,3,3,1.98528514056225,1012.52997060868,6,29.424,13.0693325696174,86,7356,0.0336513527545563
"66",66,0.1,"ER",1,1,250,3047,1,250,11,39,24.376,11,10.3067522120914,0.630330635740025,0.00202436263920085,0.139174053492333,3,0.00644266629412582,0.0982535409423574,0.0395912168353881,25.2581274315914,0.388590622017663,0.0587309236947791,3,3,1.98560642570281,1009.95422424946,2,29.052,11.9638552032905,79,7263,-0.0358687081082245
"67",67,0.1,"ER",1,1,250,3040,1,250,10,37,24.32,10,9.35921121466112,0.629169870519347,0.00202403409055699,0.12869914300554,3,0.0050714779868671,0.0987170058020757,0.0397251048090777,25.1729984050662,0.374717215697322,0.0509236947791165,3,3,1.98608835341365,1011.21431203514,6,28.992,12.0203949844558,80,7248,-0.00969729648600767
"68",68,0.1,"ER",1,1,250,3059,1,250,14,39,24.472,14,12.2942395337743,0.635343522076422,0.0020303708461017,0.141367853164757,3,0.00586750661196015,0.0971029536661319,0.0395675927500566,25.2732079587675,0.387605264500688,0.0583453815261044,3,3,1.97963052208835,1015.9149339912,7,28.812,11.4056570195755,72,7203,-0.00708703228630288
"69",69,0.1,"ER",1,1,250,3080,1,250,12,35,24.64,12,11.072538442029,0.636553982871308,0.00203385886781162,0.13511205515264,3,0.0043836872411851,0.0977313321425715,0.0394169948655575,25.3697676195452,0.33013762701132,0.0416064257028112,3,3,1.97606425702811,1019.29784815029,5,29.328,11.1544656715448,61,7332,-0.0223659387338829
"70",70,0.1,"ER",1,1,250,3095,1,250,10,42,24.76,10,9.29417715315035,0.637154956753816,0.00203389351944355,0.138656282868037,3,0.00668649291801395,0.0993648091153166,0.038925958439913,25.6897977616562,0.425043117633072,0.0692369477911647,3,3,1.97648192771084,1019.43886264017,6,30.348,13.1235592439291,99,7587,-0.0121208553185787
"71",71,0.1,"ER",1,1,250,3098,1,250,13,40,24.784,13,11.6301891317288,0.636621198578842,0.0020327636942021,0.141953918915596,3,0.00659603412223462,0.0982395617996761,0.0391648540208497,25.5330965734646,0.380815279533796,0.0611084337349398,3,3,1.97718875502008,1019.05244981957,8,29.844,11.7142888067947,66,7461,-0.00840507369303501
"72",72,0.1,"ER",1,1,250,3107,1,250,12,40,24.856,12,11.0407767762092,0.635799789498198,0.00203748093123096,0.14581467204105,3,0.00693723827610338,0.1024578450986,0.0387961097095605,25.7757802905061,0.375546585382984,0.0608192771084337,3,3,1.97275502008032,1022.85205182123,6,31.548,12.9307584486071,75,7887,-0.0420861985615255
"73",73,0.1,"ER",1,1,250,3107,1,250,14,39,24.856,14,12.3435393842017,0.628828563258249,0.00203562643772262,0.137080488020396,3,0.00535017009695288,0.101371185534058,0.0389089651526289,25.7010176466344,0.371964826647831,0.0568032128514056,3,3,1.97455421686747,1023.57087175532,8,31.08,12.7544621690169,84,7770,0.00148256564220914
"74",74,0.1,"ER",1,1,250,3087,1,250,9,40,24.696,9,8.50646836810775,0.642397940418372,0.00203119195128935,0.130456844375648,3,0.00575678729435688,0.0988310308182784,0.0388533955054963,25.7377762481155,0.402190229495282,0.0614618473895582,3,3,1.97911646586345,1018.06716280416,4,30.132,14.0281764652345,87,7533,0.0073628250891839
"75",75,0.1,"ER",1,1,250,3086,1,250,13,37,24.688,13,11.6998721545836,0.631102383057276,0.00203057084505022,0.139561349753806,3,0.00570542456183657,0.0996730302710685,0.0390494133026171,25.6085793722534,0.359273837420961,0.0494457831325301,3,3,1.97969477911647,1018.6960103493,6,30.24,13.0518890291373,82,7560,0.00617333120149165
"76",76,0.1,"ER",1,1,250,3079,1,250,13,39,24.632,13,11.7992565366786,0.638963432451823,0.00202927112825626,0.126352853266072,3,0.00499202643213765,0.0989002231431304,0.0392287796779702,25.4914888561158,0.407092980747896,0.0577028112449799,3,3,1.98081927710843,1016.09413864068,3,29.784,12.3679102850594,85,7446,0.0134919606860686
"77",77,0.1,"ER",1,1,250,3078,1,250,15,39,24.624,15,13.1265244422108,0.639375594477564,0.00203376070401397,0.141036642698123,3,0.00587407350306185,0.0978217399418775,0.0393919028667267,25.3859277472141,0.381188734647092,0.0577349397590361,3,3,1.97606425702811,1018.21351816879,8,29.352,11.3747808134582,82,7338,-0.0251535837238204
"78",78,0.1,"ER",1,1,250,3068,1,250,12,38,24.544,12,11.0696463415298,0.633659115883335,0.0020305027054777,0.140818861987901,3,0.00582126992532937,0.0948526470196026,0.0393220517664517,25.4310229267631,0.356116328997423,0.0540401606425703,3,3,1.97969477911647,1014.91418151106,4,28.452,11.0841838910278,63,7113,-0.0485654213799952
"79",79,0.1,"ER",1,1,250,3064,1,250,12,36,24.512,12,11.045120503934,0.632221213777231,0.00202767695920691,0.144959265435718,3,0.00416505051071526,0.0990263882360841,0.0394878035066999,25.324275122832,0.34996427060739,0.046136546184739,3,3,1.98226506024096,1014.39263269887,6,29.496,11.9066813277657,74,7374,-0.0117207220412901
