"","X","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"20",20,0.1,"ER",1,1,200,2020,1,200,6,33,20.2,6,5.645807108645,0.593179087616429,0.0024988544771863,0.158055827860014,3,0.00784769938933945,0.0992676973148902,0.0473687507762715,21.1109641612278,0.418451589986131,0.064321608040201,3,3,2.01417085427136,734.647366077706,0,20.13,9.57084664633376,52,4026,-0.00290653398492483
"21",21,0.1,"ER",1,1,200,2034,1,200,7,36,20.34,7,6.46450702415277,0.595637852157267,0.00250385549810328,0.149457260011467,3,0.0112417824781516,0.10392392874338,0.0466552239463837,21.4338270275844,0.428336672320925,0.0786934673366834,3,3,2.01030150753769,737.948551564711,3,21.585,10.8947811488532,63,4317,-0.0346442441224757
"22",22,0.1,"ER",1,1,200,2037,1,200,7,30,20.37,7,6.50146357042696,0.595783578792793,0.00250312096281164,0.157938592590825,3,0.00581295473378982,0.104875269703508,0.0470284873461105,21.2637075192406,0.349373945236187,0.048391959798995,3,3,2.01045226130653,739.29826748601,1,21.63,9.72191742363407,46,4326,-0.0304047368077534
"23",23,0.1,"ER",1,1,200,2038,1,200,12,31,20.38,12,9.88495110242546,0.596462070052308,0.0025046047330385,0.153396675144771,3,0.00664595135188184,0.0993401670278299,0.0471800930498295,21.1953799867212,0.345981542799085,0.0533668341708543,3,3,2.00889447236181,739.874748406233,4,20.4,9.12118303179459,49,4080,0.00498967049533281
"24",24,0.1,"ER",1,1,200,2035,1,200,7,33,20.35,7,6.34032798173529,0.603053988142498,0.00250571233586023,0.158196548122838,3,0.00797427289061566,0.101161103047895,0.0468686608651404,21.3362187342496,0.399688533898175,0.0635678391959799,3,3,2.00889447236181,738.66732972193,1,20.91,9.77649216206789,57,4182,-0.0183828305737685
"25",25,0.1,"ER",1,1,200,2038,1,200,9,34,20.38,9,8.02096032550013,0.586026126758083,0.00249836119095024,0.154707755780504,3,0.00722266566151096,0.109007238387422,0.0464312729809801,21.537208346832,0.479672575309707,0.0684422110552764,3,3,2.01502512562814,736.55588427386,4,22.74,12.7098426623823,88,4548,0.00891320252382163
"26",26,0.1,"ER",1,1,200,2050,1,200,10,33,20.5,10,8.92023522278958,0.600355762019149,0.00251115648421418,0.156364069006544,3,0.00711812081745427,0.103957897772331,0.0469556554887858,21.2966891759998,0.40837303349079,0.0628140703517588,3,3,2.00356783919598,743.471504609077,5,21.63,9.61328122335953,61,4326,-0.0462293480648562
"27",27,0.1,"ER",1,1,200,2040,1,200,9,32,20.4,9,8.182753047246,0.603425337424807,0.00250494516567651,0.151080594002307,3,0.00776887293069002,0.105436138566356,0.0465860691745605,21.4656445095839,0.401792629628288,0.0582914572864322,3,3,2.00939698492462,736.746927815279,1,21.975,10.6984418627881,55,4395,-0.00888996209533788
"28",28,0.1,"ER",1,1,200,2040,1,200,10,30,20.4,10,8.42423098315491,0.59990009666026,0.00250111967991406,0.16194468473664,3,0.00666834502604861,0.103572978446405,0.0467761747451391,21.3784048278535,0.335176272423309,0.0482412060301508,3,3,2.01236180904523,740.468822366966,2,21.48,10.5915297531831,53,4296,0.00149782607078393
"29",29,0.1,"ER",1,1,200,2036,1,200,10,36,20.36,10,8.86968521648123,0.604448828968479,0.00250538287858135,0.156131793724742,3,0.0112926263934655,0.104417573947394,0.0466854891134279,21.419931952954,0.463373438302559,0.0785929648241206,2.995,2,2.00879396984925,740.137380021193,5,21.675,11.0580639758717,71,4335,-0.0122716100468167
"30",30,0.1,"ER",1,1,200,2045,1,200,8,31,20.45,8,7.45241988192749,0.60639023163371,0.00249948452630653,0.167198546158858,3,0.00663831812918567,0.103628426250626,0.0464969541795369,21.5067850710982,0.342670321704209,0.0530150753768844,3,3,2.01422110552764,737.923357833689,1,21.72,10.1808569995964,47,4344,-0.0293706780522684
"31",31,0.1,"ER",1,1,200,2045,1,200,11,32,20.45,11,9.60523414227381,0.602070689104991,0.00250722591648424,0.152613147936705,3,0.00751879861213489,0.103538157069074,0.0470226981208842,21.2663254122347,0.367328353411194,0.0580402010050251,3,3,2.00693467336683,740.928765860359,2,21.45,9.36246649630707,52,4290,-0.0341829500710992
"32",32,0.1,"ER",1,1,200,2061,1,200,10,34,20.61,10,9.26872966953829,0.594860885920957,0.00251423747011445,0.148941750176153,3,0.00723402854831682,0.104914933837429,0.0464308486325469,21.5374051832218,0.429863688347438,0.067286432160804,3,3,2.00150753768844,742.947740423544,3,22.2,10.2922129904703,62,4440,-0.0288766189234632
"33",33,0.1,"ER",1,1,200,2046,1,200,10,33,20.46,10,8.82256576599096,0.597434000557358,0.00250768344536628,0.145146718342253,3,0.00799724955931035,0.103846153846154,0.0468338345470149,21.3520846557233,0.379526212936481,0.0630150753768844,3,3,2.00688442211055,740.07045225965,1,21.6,9.35669485948256,59,4320,-0.0172648202539539
"34",34,0.1,"ER",1,1,200,2024,1,200,9,34,20.24,9,8.12057870793366,0.598631074927161,0.00249958875559553,0.161937310573513,3,0.00947478042536503,0.0980762161499816,0.0471953084281269,21.1885467709759,0.414521923017843,0.0691457286432161,3,3,2.01331658291457,737.434335631701,3,20.01,9.75374686412597,54,4002,-0.0138674308262055
"35",35,0.1,"ER",1,1,200,2039,1,200,10,31,20.39,10,9.07245265050377,0.614225766685924,0.00250932465746393,0.156795119014432,3,0.0067425805528918,0.0990809670457577,0.0470647861707086,21.2473078359031,0.376378241613159,0.0533165829145729,3,3,2.00522613065327,741.072220977353,4,20.43,9.54361055956093,50,4086,-0.0149891291269392
"36",36,0.1,"ER",1,1,200,2032,1,200,8,34,20.32,8,7.32350358356543,0.610121962460211,0.00250897086011326,0.156778575275901,3,0.00834058798598873,0.101076788150458,0.0471048190946411,21.2292504083466,0.430036539876266,0.0687437185929648,3,3,2.00572864321608,741.473164737337,2,20.745,9.60684298616377,51,4149,-0.00944108272979306
"37",37,0.1,"ER",1,1,200,2022,1,200,6,32,20.22,6,5.54801124037914,0.594045111573781,0.00249482410303292,0.159024225116204,3,0.0075737610708851,0.102499510858932,0.0470054899199839,21.2741107837036,0.397003969404808,0.0591959798994975,3,3,2.01804020100503,735.974127987677,1,20.955,10.174012366721,58,4191,0.0123505988295759
"38",38,0.1,"ER",1,1,200,2038,1,200,9,34,20.38,9,8.09063774833963,0.59610524987126,0.00250805575627959,0.151201027388355,3,0.00804840412627086,0.103568488839394,0.0470213975409356,21.2669136243649,0.429209347603183,0.0684422110552764,3,3,2.00658291457286,739.277193018339,3,21.39,9.42134324513833,61,4278,-0.0463864171394756
"39",39,0.1,"ER",1,1,200,2024,1,200,11,32,20.24,11,8.84726586657639,0.603591006624185,0.00250403530930862,0.155798525402678,3,0.00748224747084708,0.102080094751647,0.0474981045239419,21.0534717126647,0.376118148473369,0.0590954773869347,3,3,2.00964824120603,739.656290073705,2,20.685,9.12866020760602,57,4137,0.00446324908925445
"40",40,0.1,"ER",1,1,200,2039,1,200,11,33,20.39,11,9.36972267586504,0.598437558170547,0.00250420504074671,0.157585614119568,3,0.00716564472983812,0.101237426731312,0.0467305925025312,21.3992578832771,0.421653080710226,0.0633668341708543,3,3,2.00954773869347,738.524364396517,2,20.985,10.5026809212059,56,4197,0.0313554157857089
"41",41,0.1,"ER",1,1,200,2038,1,200,8,37,20.38,8,7.42627702137522,0.605890141327682,0.00250977163959972,0.143684494121023,3,0.01159239008385,0.101672695491734,0.0470976994096781,21.2324596006596,0.441631851360673,0.0835175879396985,2.995,2,2.00502512562814,741.342237580381,1,20.94,9.68376354429979,61,4188,-0.0107666992846959
"42",42,0.1,"ER",1,1,200,2028,1,200,10,32,20.28,10,8.51356282717272,0.605076504403388,0.00250110306150244,0.164942287268186,3,0.00758505321468836,0.102911585735412,0.0468839258378022,21.3292718587509,0.374742395416967,0.058894472361809,2.995,2,2.01251256281407,736.648071767085,3,21.225,9.9093567782573,49,4245,-0.0557422512555342
"43",43,0.1,"ER",1,1,200,2015,1,200,10,31,20.15,10,9.00764013423643,0.594971887664308,0.00250121954539706,0.15701321971073,3,0.00653567552676044,0.100918801822664,0.0477135405733625,20.9584111340981,0.385855766554206,0.0545226130653266,3,3,2.01140703517588,738.855577072978,3,20.265,9.22552581879027,51,4053,-0.019070898627139
"44",44,0.1,"ER",1,1,200,2025,1,200,6,32,20.25,6,5.57269762182978,0.592228432025091,0.00250036763963693,0.157398201493675,3,0.00687094655190793,0.104770331047703,0.0473507739821029,21.1189789712407,0.381122193947044,0.0590452261306533,3,3,2.01301507537688,736.881135211357,0,21.315,9.63222058337714,51,4263,-0.0153080980289689
"45",45,0.1,"ER",1,1,200,2025,1,200,10,33,20.25,10,8.91580441931944,0.607005254231887,0.00250164390220196,0.154389757658893,3,0.00863017182682859,0.10028060847733,0.0473946802226971,21.0994144343041,0.419246114972353,0.064070351758794,3,3,2.01155778894472,739.181024099442,2,20.37,9.68255437869999,57,4074,0.00062550108346133
"46",46,0.1,"ER",1,1,200,2021,1,200,9,32,20.21,9,8.14383505779634,0.601595510454994,0.00249945382992381,0.160687227456585,3,0.00701655223389013,0.104337545259735,0.0474097259510932,21.0927184230421,0.41438604935858,0.0592462311557789,3,3,2.0135175879397,736.877461162396,3,21.18,9.53109694868466,58,4236,-0.0373639333218865
"47",47,0.1,"ER",1,1,200,2025,1,200,10,29,20.25,10,8.94822634608136,0.582810165901297,0.00250060352098218,0.168034628867551,3,0.00608436124376368,0.102579306255559,0.0475596135744002,21.0262431681797,0.32912039460703,0.0439698492462312,3,3,2.01211055276382,738.517678940095,4,20.76,8.77653335255112,44,4152,0.00614859572648139
"48",48,0.1,"ER",1,1,200,2014,1,200,9,31,20.14,9,8.18301388740672,0.600699094767744,0.00250098625417138,0.168765759840008,3,0.00667293210352978,0.0990163279572577,0.0478259901000325,20.9091332538732,0.36144750776989,0.054572864321608,3,3,2.01180904522613,735.668483718444,3,19.83,8.27972640530674,43,3966,-0.0215689510784006
"49",49,0.1,"ER",1,1,200,2018,1,200,9,31,20.18,9,8.19781531010567,0.591723885697302,0.0024969626723217,0.180342600441419,3,0.00722669919654476,0.100506715206376,0.0472382548430469,21.1692833133354,0.368195560946455,0.0543718592964824,3,3,2.0156783919598,735.703031441713,1,20.43,9.53201956486267,49,4086,-0.0155296921252555
"50",50,0.1,"ER",1,1,200,2003,1,200,11,28,20.03,11,9.54897330857322,0.58366878367595,0.00249573674442194,0.170013202861708,3,0.00475891582812485,0.0980928500873794,0.0482679061267036,20.7177000256649,0.294564324048932,0.0400502512562814,3,3,2.01577889447236,734.972391010297,4,19.365,8.17163712277605,42,3873,-0.0380343138602846
"51",51,0.1,"ER",1,1,200,1999,1,200,10,32,19.99,10,9.09634667682009,0.59481156276249,0.00249441057269689,0.152088425403297,3,0.00879229629421442,0.0967351264066206,0.0479663967468526,20.8479282960861,0.371566887309109,0.0603517587939698,3,3,2.0172864321608,734.054312699752,2,19.17,9.34170419066723,51,3834,-0.0239316175958123
"52",52,0.1,"ER",1,1,200,2002,1,200,9,36,20.02,9,7.61271311650547,0.602896112553121,0.00249063087407505,0.157539887684743,3,0.0102215343538893,0.0974581619001944,0.0479794066841959,20.8422752407523,0.483721216952302,0.0803015075376884,3,3,2.02065326633166,733.549063753054,1,19.305,8.94887629452287,57,3861,0.0264861786834949
"53",53,0.1,"ER",1,1,200,2000,1,200,12,32,20,12,9.95164333641057,0.600865411040584,0.00249181545312724,0.15330425,3,0.00959034705434054,0.0993802902055623,0.0479264718651311,20.865295547189,0.389745466167094,0.0603015075376884,3,3,2.01939698492462,732.773016329307,0,19.725,8.93524302071275,44,3945,-0.0228784693655665
"54",54,0.1,"ER",1,1,200,1989,1,200,9,33,19.89,9,8.2117269048742,0.586482362275786,0.00247933950165898,0.150043818174419,3,0.00862508242800966,0.101335428122545,0.0478753068379011,20.8875945878709,0.433056868266398,0.0658793969849246,3,3,2.03015075376884,728.538026233371,3,19.995,9.83558174902271,56,3999,0.00149667765785377
"55",55,0.1,"ER",1,1,200,1986,1,200,11,34,19.86,11,9.34889001616129,0.599703447743127,0.00249041954065072,0.162531856936116,3,0.00939577253941103,0.0964932562620424,0.0484355407171856,20.6459964148844,0.455032922022597,0.0710552763819095,3,3,2.02030150753769,734.632954576482,4,18.78,8.57784923436156,59,3756,0.0138276428530231
"56",56,0.1,"ER",1,1,200,1981,1,200,11,38,19.81,11,9.29272733385443,0.582522317319502,0.00248623145998077,0.163196122884719,3,0.01394175129065,0.0965417495286552,0.0486413351164118,20.558646213282,0.498137994575252,0.0914070351758794,3,3,2.02356783919598,730.217635926932,4,18.69,8.53511222559596,69,3738,-0.0279994842601398
"57",57,0.1,"ER",1,1,200,1986,1,200,10,33,19.86,10,9.11907845013941,0.593001542836508,0.00248665375291241,0.161866829133238,3,0.00912107364232981,0.0999488621835848,0.0483110482276266,20.6991989759425,0.407722983812526,0.0660301507537688,3,3,2.02356783919598,731.852629702368,1,19.545,9.04972167039173,59,3909,-0.0310266196528034
"58",58,0.1,"ER",1,1,200,1976,1,200,8,32,19.76,8,7.10500180246188,0.604554736395035,0.00248983319224583,0.172516939099149,3,0.00778268889296121,0.0949367088607595,0.0487294480573041,20.5214719203065,0.393840649417105,0.0615075376884422,3,3,2.0208040201005,731.222509541374,3,18.3,8.57951281839505,53,3660,-0.0315568928879359
"59",59,0.1,"ER",1,1,200,1976,1,200,11,31,19.76,11,9.25378482448716,0.599361054823318,0.0024853915610001,0.161755975552787,3,0.00613357677690102,0.0967817224657037,0.0486292283298925,20.5637645166024,0.407101065003351,0.0564824120603015,3,3,2.02452261306533,729.970925058095,2,18.66,9.02839741033784,61,3732,0.0227980546188709
"60",60,0.1,"ER",1,1,200,1954,1,200,9,34,19.54,9,7.99488398150452,0.585938824862698,0.00247385604190837,0.16442559628885,3,0.00871122200292531,0.0978536019407236,0.0488734613863944,20.4610021805901,0.458919559723709,0.0726633165829146,3,3,2.03447236180905,725.624628813138,2,18.555,9.39298225154766,58,3711,0.0123598709685719
"61",61,0.1,"ER",1,1,200,1959,1,200,10,31,19.59,10,8.65769972831045,0.59512843707804,0.00247602797886298,0.161487106406186,3,0.00821399444464782,0.0927835051546392,0.0487958207237416,20.4935583656133,0.374141797945346,0.0573366834170854,3,3,2.03286432160804,725.130688128914,2,17.685,8.31392698485786,42,3537,-0.00360209771011998
"62",62,0.1,"ER",1,1,200,1947,1,200,7,31,19.47,7,6.42024394468407,0.58527639350013,0.00246976695959389,0.155027726271622,3,0.00901807859953784,0.0979412936644973,0.0490951654011204,20.3686043591001,0.381208959444432,0.0579396984924623,3,3,2.03819095477387,723.058178426488,1,18.435,9.15010365979122,47,3687,-0.00949424614914847
"63",63,0.1,"ER",1,1,200,1948,1,200,9,28,19.48,9,8.15789420210115,0.591455962518351,0.00247921433654413,0.160597901707221,3,0.00513125645263788,0.0957788729376473,0.0495735357484216,20.1720531913409,0.327160811261272,0.0428140703517588,3,3,2.0294472361809,727.983607691159,1,17.88,8.05294040995158,38,3576,-0.0406963203709648
"64",64,0.1,"ER",1,1,200,1958,1,200,8,30,19.58,8,7.35635123955525,0.587075943025698,0.00247451876706208,0.161881117356207,3,0.00727076064768396,0.0994457723726721,0.0488106249850941,20.4873426698671,0.364856376205291,0.0523618090452261,3,3,2.03417085427136,726.27768108352,2,18.93,8.98156123461034,50,3786,0.0136888866227765
"65",65,0.1,"ER",1,1,200,1955,1,200,10,30,19.55,10,8.24055268206185,0.600045022995035,0.00248004205571904,0.158949378928709,3,0.00757952631263795,0.0959413514662133,0.0493371645276744,20.2686962166031,0.337998468818213,0.0525125628140704,3,3,2.02889447236181,728.956266746609,3,18.06,7.96073277604884,44,3612,-0.0312999464156662
"66",66,0.1,"ER",1,1,200,1968,1,200,11,31,19.68,11,9.29049071254934,0.596174873391291,0.00248604969890133,0.169737393829731,3,0.0062060945799998,0.0985312915764485,0.0487444621120575,20.5151509868162,0.406845674014607,0.0568844221105528,3,3,2.02407035175879,732.018106271468,3,18.885,8.4307271812116,52,3777,0.001472000845984
"67",67,0.1,"ER",1,1,200,1975,1,200,10,31,19.75,10,8.95229362156857,0.582759227738857,0.00248147877217319,0.156960743470598,3,0.00811486849365244,0.103856266432954,0.0483458103435226,20.6843156189641,0.354998000289633,0.0565326633165829,3,3,2.02798994974874,730.244669827684,3,20.145,9.36013008327766,49,4029,-0.00611599396515804
"68",68,0.1,"ER",1,1,200,1974,1,200,10,32,19.74,10,9.19359671553531,0.594679823631982,0.00248953116520381,0.16006655416052,3,0.00891719231130587,0.0949411672623862,0.0489729890105091,20.4194193616692,0.383894429533281,0.061608040201005,3,3,2.02060301507538,732.471886235821,3,18.195,7.66490238967308,47,3639,-0.0426930872371651
"69",69,0.1,"ER",1,1,200,1985,1,200,10,28,19.85,10,8.86887315985533,0.601074991471905,0.00249298823958136,0.152316047941425,3,0.00445271227944485,0.0960241025905135,0.048585309844769,20.58235304447,0.321906087997666,0.0409547738693467,3,3,2.01824120603015,734.512582599519,2,18.645,8.05751779177832,41,3729,-0.0172943639863768
"70",70,0.1,"ER",1,1,200,2002,1,200,12,32,20.02,12,9.90809209345201,0.599916085164167,0.00249425753655652,0.1656696200902,3,0.0086792614773035,0.101882808375858,0.0479021367883379,20.8758954620049,0.355238183053615,0.0602010050251256,2.995,2,2.01748743718593,733.457319533567,5,20.265,9.06840420216641,52,4053,-0.0334884863986666
"71",71,0.1,"ER",1,1,200,2003,1,200,9,31,20.03,9,7.93298019195419,0.600334846993516,0.00249305890640772,0.166503739149139,3,0.00692255057820905,0.0981604342581423,0.047932265576981,20.8627734984478,0.368850014466029,0.0551256281407035,3,3,2.01859296482412,733.616067243345,2,19.53,8.8015016991877,51,3906,-0.0519100076811074
"72",72,0.1,"ER",1,1,200,2003,1,200,10,34,20.03,10,8.75818683245541,0.596966757729492,0.00249373918779914,0.164687816004401,3,0.00888596872544852,0.10160066130608,0.0476933451292939,20.9672858401745,0.444800437987162,0.0702010050251256,3,3,2.01824120603015,732.521613113131,3,20.28,9.49327188356451,60,4056,0.000615585359184729
"73",73,0.1,"ER",1,1,200,1997,1,200,8,32,19.97,8,7.30838546437182,0.598543002152564,0.00249793563827987,0.149928698756698,3,0.00840686416848163,0.0960285880832299,0.0481981076765151,20.7477025179405,0.368048956264765,0.0604522613065327,3,3,2.01437185929648,736.158759774524,1,18.945,8.25668451595311,43,3789,-0.0501381692679628
"74",74,0.1,"ER",1,1,200,1997,1,200,11,33,19.97,11,9.44215294269875,0.605102400505391,0.00249459094159453,0.160480706036521,3,0.00967030659197071,0.101263264274886,0.0479830453562448,20.8406947198872,0.394581180293758,0.0654773869346734,3,3,2.01708542713568,734.340101548858,3,20.04,9.59210311720299,58,4008,-0.0174237199411867
"75",75,0.1,"ER",1,1,200,2008,1,200,12,30,20.08,12,9.85651683990758,0.597829181571496,0.0025002522783311,0.161917196750845,3,0.00589923979801747,0.0961248492159228,0.0479309962035665,20.8633260146091,0.389076282479233,0.0498492462311558,3,3,2.01231155778894,737.870312805312,5,19.125,8.79237763762528,55,3825,0.0201716367003902
"76",76,0.1,"ER",1,1,200,1990,1,200,9,30,19.9,9,7.98436748231936,0.608713834246683,0.00248855550659823,0.158779071235575,3,0.00690267814967062,0.0952878247580234,0.0481528954314902,20.7671831784811,0.372408235177113,0.0507537688442211,3,3,2.0221608040201,730.569289165825,3,18.705,8.78886773025397,54,3741,0.000931170848888702
"77",77,0.1,"ER",1,1,200,1999,1,200,10,31,19.99,10,8.91970350844238,0.597711682376205,0.00249043773603972,0.160043002992242,3,0.00855562612285515,0.0997851636547454,0.0479830644903206,20.8406864093002,0.406128456826979,0.0553266331658291,3,3,2.02065326633166,732.613910067685,3,19.74,8.73060808809671,54,3948,0.0123958920898101
"78",78,0.1,"ER",1,1,200,1974,1,200,7,32,19.74,7,6.26228695310746,0.587817298648894,0.0024776807492547,0.147265643846191,3,0.00777363622250232,0.103669866831836,0.048320671823108,20.6950765018498,0.406420213084599,0.061608040201005,3,3,2.03150753768844,728.506825776245,3,20.085,9.73558849875473,56,4017,0.0289949494655509
"79",79,0.1,"ER",1,1,200,1980,1,200,10,31,19.8,10,8.62114038932187,0.58595153879717,0.0024838277120102,0.158824737271707,3,0.00674609538593284,0.100226850897092,0.0485229348761144,20.6088111230933,0.40752881916344,0.0562814070351759,3,3,2.02562814070352,730.268764950194,4,19.44,8.87016341422044,48,3888,-0.0212541123221385
"80",80,0.1,"ER",1,1,200,1954,1,200,9,32,19.54,9,8.1500628872777,0.589646507977425,0.00247354410437937,0.162694506924357,3,0.00641050323781608,0.101862600253271,0.0489118328041738,20.4449504888451,0.44483083878229,0.0626130653266332,3,3,2.03452261306533,725.236545911011,3,19.305,9.57866006512477,56,3861,0.0100189563613159
